id,time,thing_id,location_id
72,2023-10-07 11:02:04,72,72
73,2023-02-14 11:47:22,73,73
74,2023-09-13 18:02:28,74,74
75,2023-01-25 23:01:54,75,75
76,2023-01-26 09:37:07,76,76
77,2023-06-08 01:38:04,77,77
78,2023-04-10 03:21:33,78,78
79,2023-12-12 21:51:04,79,79
80,2023-02-03 06:52:09,80,80
81,2023-05-23 00:44:35,81,81
82,2023-12-16 14:16:49,82,82
83,2023-07-19 15:05:51,83,83
84,2023-08-23 15:43:07,84,84
85,2023-08-24 10:47:09,85,85
86,2023-04-26 07:15:34,86,86
87,2023-12-19 12:26:24,87,87
88,2023-07-05 20:48:47,88,88
89,2023-04-21 00:11:10,89,89
90,2023-07-02 13:31:11,90,90
91,2023-12-04 06:04:38,91,91
92,2023-03-01 10:08:55,92,92
93,2023-01-19 16:25:59,93,93
94,2023-03-02 19:18:50,94,94
95,2023-05-13 22:47:25,95,95
96,2023-12-04 16:27:18,96,96
97,2023-01-05 09:44:14,97,97
98,2023-06-13 05:07:26,98,98
99,2023-11-28 23:31:35,99,99
100,2023-08-19 15:47:52,100,100
101,2023-07-24 17:55:02,101,101
102,2023-04-03 23:26:51,102,102
103,2023-04-20 11:38:20,103,103
104,2023-02-25 22:29:09,104,104
105,2023-04-05 02:48:58,105,105
106,2023-07-01 23:38:25,106,106
107,2023-02-11 15:41:39,107,107
108,2023-02-21 10:19:49,108,108
109,2023-04-10 04:10:31,109,109
110,2023-01-20 16:42:54,110,110
111,2023-01-09 17:24:34,111,111
112,2023-02-02 12:35:15,112,112
113,2023-02-16 21:23:12,113,113
114,2023-02-19 06:02:13,114,114
115,2023-09-04 01:18:05,115,115
116,2023-06-29 21:11:56,116,116
117,2023-12-07 19:40:51,117,117
118,2023-06-06 01:18:20,118,118
119,2023-11-19 12:54:17,119,119
120,2023-10-14 22:41:54,120,120
121,2023-10-12 03:03:33,121,121
122,2023-12-12 17:43:38,122,122
123,2023-02-13 12:18:34,123,123
124,2023-03-22 21:56:54,124,124
125,2023-03-28 10:53:58,125,125
126,2023-06-29 08:57:56,126,126
127,2023-04-08 16:11:27,127,127
128,2023-12-24 20:41:03,128,128
129,2023-02-07 21:01:55,129,129
130,2023-11-12 03:40:30,130,130
131,2023-07-12 16:26:41,131,131
132,2023-02-17 08:30:14,132,132
133,2023-04-19 02:54:10,133,133
134,2023-10-27 05:34:22,134,134
135,2023-03-24 12:45:48,135,135
136,2023-12-06 18:02:53,136,136
137,2023-10-17 00:36:56,137,137
138,2023-02-17 22:55:37,138,138
139,2023-05-28 14:46:21,139,139
140,2023-05-18 07:32:24,140,140
141,2023-07-23 05:44:09,141,141
142,2023-06-10 19:03:50,142,142
143,2023-11-17 04:08:03,143,143
144,2023-08-04 06:25:29,144,144
145,2023-10-26 08:39:50,145,145
146,2023-09-28 01:54:51,146,146
147,2023-01-05 23:15:50,147,147
148,2023-03-15 02:40:03,148,148
149,2023-06-15 01:31:03,149,149
150,2023-11-25 02:42:32,150,150
151,2023-09-03 02:37:16,151,151
152,2023-08-18 01:20:39,152,152
153,2023-12-04 16:26:31,153,153
154,2023-12-29 19:45:31,154,154
155,2023-07-20 00:55:56,155,155
156,2023-09-18 18:42:09,156,156
157,2023-04-06 18:03:21,157,157
158,2023-03-30 16:39:58,158,158
159,2023-05-12 20:07:09,159,159
160,2023-12-17 01:09:11,160,160
161,2023-09-16 20:56:47,161,161
162,2023-11-29 19:40:14,162,162
163,2023-12-15 10:53:00,163,163
164,2023-05-06 19:28:48,164,164
165,2023-10-26 14:19:33,165,165
166,2023-08-06 12:39:23,166,166
167,2023-03-09 16:52:25,167,167
168,2023-01-04 11:37:04,168,168
169,2023-11-23 19:35:17,169,169
170,2023-08-08 05:47:47,170,170
171,2023-05-28 18:26:04,171,171
172,2023-04-22 00:08:23,172,172
173,2023-04-28 10:55:10,173,173
174,2023-10-16 09:44:02,174,174
175,2023-10-14 01:37:59,175,175
176,2023-09-18 02:50:31,176,176
177,2023-10-05 20:48:13,177,177
178,2023-09-20 09:04:06,178,178
179,2023-08-26 22:40:18,179,179
180,2023-04-18 16:25:33,180,180
181,2023-12-19 18:58:44,181,181
182,2023-05-30 13:40:44,182,182
183,2023-11-20 16:44:59,183,183
184,2023-04-25 09:58:15,184,184
185,2023-01-10 07:55:47,185,185
186,2023-03-04 01:25:25,186,186
187,2023-04-30 04:35:02,187,187
188,2023-10-07 14:29:41,188,188
189,2023-05-29 20:20:47,189,189
190,2023-05-15 00:01:12,190,190
191,2023-05-27 11:48:20,191,191
192,2023-09-18 02:26:42,192,192
193,2023-02-16 18:09:08,193,193
194,2023-11-30 07:01:24,194,194
195,2023-01-23 18:43:11,195,195
196,2023-05-25 04:09:09,196,196
197,2023-12-27 10:42:36,197,197
198,2023-01-26 10:02:14,198,198
199,2023-11-26 02:20:15,199,199
200,2023-05-15 01:51:06,200,200
