id,time,thing_id,location_id
155,2023-01-28 05:41:21,155,155
156,2023-01-28 22:28:08,156,156
157,2023-06-16 23:04:41,157,157
158,2023-02-04 19:26:33,158,158
159,2023-08-17 13:12:38,159,159
160,2023-10-12 08:45:11,160,160
161,2023-01-24 17:46:52,161,161
162,2023-05-17 13:50:54,162,162
163,2023-02-07 08:42:32,163,163
164,2023-07-13 02:08:35,164,164
165,2023-07-21 21:20:59,165,165
166,2023-05-17 03:07:06,166,166
167,2023-03-09 02:13:45,167,167
168,2023-02-15 20:58:40,168,168
169,2023-05-06 04:37:18,169,169
170,2023-08-04 03:45:36,170,170
171,2023-09-25 08:22:42,171,171
172,2023-05-18 09:00:01,172,172
173,2023-04-09 00:30:43,173,173
174,2023-08-30 14:31:55,174,174
175,2023-06-26 19:34:38,175,175
176,2023-07-25 17:47:00,176,176
177,2023-10-20 02:49:25,177,177
178,2023-02-16 15:24:11,178,178
179,2023-12-20 16:42:42,179,179
180,2023-08-01 11:17:43,180,180
181,2023-05-05 06:25:55,181,181
182,2023-04-30 07:57:43,182,182
183,2023-01-29 15:22:05,183,183
184,2023-05-19 23:44:48,184,184
185,2023-04-14 08:10:43,185,185
186,2023-11-04 20:30:46,186,186
187,2023-02-24 11:12:16,187,187
188,2023-05-20 05:06:14,188,188
189,2023-06-17 22:49:47,189,189
190,2023-06-24 19:25:12,190,190
191,2023-05-28 17:16:29,191,191
192,2023-05-10 06:05:52,192,192
193,2023-12-17 17:33:37,193,193
194,2023-07-29 08:42:19,194,194
195,2023-09-16 19:17:25,195,195
196,2023-08-12 07:47:57,196,196
197,2023-01-31 02:49:49,197,197
198,2023-02-10 08:52:25,198,198
199,2023-04-06 04:42:52,199,199
200,2023-07-19 12:30:51,200,200
