id,time,thing_id,location_id
82,2023-04-11 05:12:05,1,291
83,2023-02-05 17:09:24,1,329
84,2023-06-03 03:08:58,1,494
85,2023-04-08 14:39:41,1,372
86,2023-06-21 17:15:04,1,499
87,2023-01-11 17:18:40,1,36
88,2023-06-02 17:22:34,1,483
89,2023-09-16 15:53:26,1,8
90,2023-06-02 09:59:42,1,359
91,2023-01-04 19:55:10,1,496
92,2023-08-15 08:39:23,1,345
93,2023-01-26 07:52:55,1,106
94,2023-04-11 14:57:16,1,159
95,2023-03-28 11:52:29,1,21
96,2023-11-04 23:43:50,1,213
97,2023-09-11 11:46:53,1,63
98,2023-07-02 01:18:34,1,218
99,2023-04-10 15:51:38,1,132
100,2023-02-03 07:46:22,1,91
101,2023-11-11 14:47:41,1,127
102,2023-07-24 11:55:27,1,401
103,2023-01-08 22:32:36,1,327
104,2023-11-16 22:04:56,1,231
105,2023-11-03 15:14:45,1,423
106,2023-11-30 11:29:33,1,488
107,2023-09-24 18:12:58,1,147
108,2023-07-09 05:19:58,1,311
109,2023-04-25 04:12:24,1,419
110,2023-01-28 06:02:18,1,77
111,2023-01-13 04:37:17,1,447
112,2023-02-15 19:18:38,1,226
113,2023-11-10 14:28:46,1,187
114,2023-09-03 09:32:33,1,57
115,2023-04-17 21:27:56,1,260
116,2023-11-25 15:52:39,1,170
117,2023-12-29 01:43:37,1,339
118,2023-11-28 03:08:58,1,125
119,2023-05-22 07:29:09,1,404
120,2023-07-26 03:37:39,1,315
121,2023-11-10 02:05:10,1,426
122,2023-02-06 14:18:01,1,277
123,2023-09-28 10:51:17,1,275
124,2023-08-31 19:32:44,1,148
125,2023-06-04 22:35:21,1,65
126,2023-05-04 16:50:16,1,243
127,2023-12-06 04:45:15,1,55
128,2023-04-22 05:39:59,1,423
129,2023-10-08 09:51:03,1,231
130,2023-08-14 06:35:36,1,26
131,2023-03-24 14:21:06,1,274
132,2023-05-14 05:17:29,1,172
133,2023-10-29 10:40:33,1,158
134,2023-09-06 08:00:48,1,138
135,2023-02-17 11:35:45,1,374
136,2023-03-15 11:37:09,1,200
137,2023-02-09 13:04:21,1,271
138,2023-07-03 06:13:51,1,432
139,2023-02-09 01:14:01,1,62
140,2023-05-22 20:08:06,1,84
141,2023-04-27 18:02:52,1,70
142,2023-08-04 10:04:57,1,54
143,2023-01-14 20:27:47,1,337
144,2023-07-02 23:58:09,1,330
145,2023-10-23 14:52:10,1,404
146,2023-01-17 15:05:12,1,206
147,2023-11-03 14:05:33,1,122
148,2023-08-03 02:37:47,1,100
149,2023-03-29 19:59:08,1,90
150,2023-05-14 20:55:36,1,26
151,2023-12-28 06:28:17,1,127
152,2023-03-04 22:40:32,1,354
153,2023-04-01 21:21:31,1,367
154,2023-04-12 16:43:11,1,56
155,2023-04-14 23:45:05,1,477
156,2023-06-04 11:26:07,1,196
157,2023-02-28 02:40:36,1,460
158,2023-04-20 08:41:55,1,484
159,2023-10-08 11:34:02,1,173
160,2023-07-04 18:15:20,1,311
161,2023-01-31 16:42:20,1,406
162,2023-01-24 19:25:47,1,225
163,2023-06-27 15:10:29,1,292
164,2023-05-01 11:52:14,1,367
165,2023-06-07 06:01:23,1,500
166,2023-12-17 18:54:15,1,232
167,2023-08-09 16:55:35,1,353
168,2023-07-27 22:22:58,1,131
169,2023-04-22 19:04:19,1,3
170,2023-08-04 13:25:14,1,190
171,2023-09-15 00:51:04,1,189
172,2023-03-14 03:59:49,1,19
173,2023-11-03 08:16:51,1,356
174,2023-10-06 06:17:14,1,79
175,2023-06-16 07:54:57,1,151
176,2023-03-14 07:14:21,1,205
177,2023-01-13 17:39:25,1,337
178,2023-08-10 06:15:24,1,144
179,2023-09-16 05:12:00,1,360
180,2023-05-18 07:09:11,1,433
181,2023-01-04 20:01:59,1,35
182,2023-08-15 01:45:34,1,485
183,2023-07-22 20:24:38,1,399
184,2023-08-07 18:48:53,1,2
185,2023-02-07 17:46:22,1,416
186,2023-07-11 11:02:07,1,115
187,2023-09-10 02:51:14,1,73
188,2023-10-26 17:15:06,1,21
189,2023-01-18 14:33:06,1,441
190,2023-07-11 15:04:08,1,29
191,2023-07-29 23:16:07,1,52
192,2023-07-03 19:21:16,1,296
193,2023-05-14 10:10:09,1,435
194,2023-05-06 21:48:10,1,124
195,2023-06-15 14:27:46,1,260
196,2023-10-03 14:28:38,1,276
197,2023-06-26 03:44:55,1,311
198,2023-03-12 08:09:04,1,68
199,2023-09-01 08:58:08,1,28
200,2023-06-23 22:57:06,1,277
201,2023-12-26 06:46:14,1,435
202,2023-05-23 05:28:32,1,396
203,2023-06-26 08:34:29,1,4
204,2023-06-17 11:10:59,1,148
205,2023-10-18 08:08:35,1,468
206,2023-08-20 13:36:02,1,458
207,2023-10-10 02:06:41,1,409
208,2023-05-30 18:12:30,1,1
209,2023-10-02 05:07:07,1,190
210,2023-10-10 01:27:25,1,173
211,2023-05-18 01:03:19,1,430
212,2023-10-08 00:22:55,1,99
213,2023-03-21 23:14:49,1,197
214,2023-07-08 17:13:16,1,1
215,2023-08-18 10:50:02,1,160
216,2023-09-04 03:00:36,1,490
217,2023-08-28 10:06:45,1,372
218,2023-07-14 01:27:21,1,267
219,2023-11-30 20:46:23,1,142
220,2023-06-10 08:10:07,1,162
221,2023-06-03 23:59:14,1,38
222,2023-10-26 08:52:01,1,156
223,2023-10-07 15:06:07,1,342
224,2023-04-10 09:05:07,1,135
225,2023-04-20 07:55:56,1,231
226,2023-06-25 18:54:54,1,290
227,2023-04-19 10:28:24,1,59
228,2023-04-04 18:57:35,1,138
229,2023-10-12 21:00:17,1,168
230,2023-11-08 16:35:11,1,498
231,2023-11-06 17:12:40,1,225
232,2023-11-10 13:01:34,1,112
233,2023-03-23 09:07:19,1,269
234,2023-03-15 14:42:48,1,207
235,2023-12-08 12:27:21,1,256
236,2023-04-24 07:06:06,1,78
237,2023-01-23 22:48:03,1,27
238,2023-03-09 03:58:48,1,240
239,2023-07-13 14:30:26,1,265
240,2023-04-27 16:34:14,1,496
241,2023-01-21 01:09:47,1,363
242,2023-01-04 17:47:26,1,388
243,2023-01-23 15:24:53,1,466
244,2023-08-10 20:31:00,1,427
245,2023-11-24 06:48:19,1,441
246,2023-01-15 17:42:11,1,318
247,2023-11-21 01:45:07,1,434
248,2023-08-01 13:51:42,1,12
249,2023-08-24 17:31:55,1,367
250,2023-10-10 23:33:15,1,268
251,2023-07-08 05:08:22,1,128
252,2023-01-21 04:45:18,1,438
253,2023-02-19 21:01:34,1,328
254,2023-02-12 18:51:43,1,254
255,2023-08-27 09:00:50,1,445
256,2023-09-01 20:15:53,1,20
257,2023-03-13 23:28:42,1,135
258,2023-01-04 22:40:57,1,6
259,2023-10-21 03:32:35,1,175
260,2023-11-30 20:42:18,1,152
261,2023-11-10 15:17:57,1,132
262,2023-05-31 10:59:28,1,403
263,2023-03-21 00:56:40,1,422
264,2023-02-07 14:43:03,1,62
265,2023-09-15 05:08:35,1,131
266,2023-12-09 17:56:31,1,464
267,2023-07-28 08:41:02,1,204
268,2023-04-15 19:48:12,1,14
269,2023-07-07 10:48:24,1,461
270,2023-10-02 03:05:47,1,137
271,2023-06-14 20:13:29,1,161
272,2023-10-24 04:05:33,1,66
273,2023-03-17 04:03:07,1,405
274,2023-03-25 18:26:03,1,430
275,2023-08-25 03:15:25,1,61
276,2023-05-06 03:57:13,1,275
277,2023-06-14 16:43:36,1,475
278,2023-02-20 20:18:58,1,177
279,2023-05-19 12:34:11,1,371
280,2023-04-12 15:12:59,1,141
281,2023-05-12 10:04:25,1,304
282,2023-11-21 13:13:11,1,48
283,2023-08-08 19:13:48,1,368
284,2023-11-10 15:43:16,1,25
285,2023-10-03 05:14:10,1,22
286,2023-02-16 07:44:16,1,73
287,2023-12-18 10:43:39,1,97
288,2023-10-14 00:43:05,1,116
289,2023-04-14 08:03:22,1,470
290,2023-05-20 07:22:54,1,82
291,2023-11-03 03:58:30,1,398
292,2023-07-22 21:16:48,1,373
293,2023-09-24 13:03:10,1,143
294,2023-11-09 21:47:14,1,109
295,2023-09-22 02:47:58,1,340
296,2023-08-10 07:02:44,1,439
297,2023-12-02 13:11:02,1,91
298,2023-01-15 17:58:45,1,383
299,2023-08-12 17:19:59,1,186
300,2023-02-09 04:54:32,1,402
301,2023-06-11 19:31:10,1,478
302,2023-08-26 04:11:57,1,479
303,2023-08-13 15:16:54,1,459
304,2023-02-26 22:31:53,1,130
305,2023-10-12 14:48:29,1,214
306,2023-11-21 12:25:26,1,183
307,2023-05-11 22:45:47,1,466
308,2023-07-08 17:45:50,1,317
309,2023-08-07 14:52:39,1,40
310,2023-12-24 22:01:15,1,464
311,2023-06-30 01:02:39,1,120
312,2023-11-24 15:13:43,1,146
313,2023-07-30 00:32:03,1,211
314,2023-10-08 23:17:25,1,151
315,2023-04-18 23:19:46,1,362
316,2023-07-02 14:54:51,1,345
317,2023-09-19 01:18:34,1,34
318,2023-01-03 09:17:22,1,296
319,2023-02-27 04:51:52,1,218
320,2023-09-16 06:53:00,1,355
321,2023-12-04 03:00:51,1,469
322,2023-06-08 20:32:54,1,191
323,2023-11-25 13:50:50,1,404
324,2023-08-17 03:43:23,1,40
325,2023-05-28 17:43:18,1,243
326,2023-12-20 02:49:52,1,418
327,2023-06-25 23:13:57,1,314
328,2023-08-07 08:23:07,1,235
329,2023-04-12 03:36:25,1,166
330,2023-07-25 00:33:36,1,331
331,2023-05-27 08:12:24,1,122
332,2023-06-20 22:58:21,1,160
333,2023-02-12 07:33:14,1,307
334,2023-10-09 04:48:02,1,147
335,2023-06-17 10:16:55,1,484
336,2023-11-02 20:02:18,1,255
337,2023-10-29 02:27:30,1,98
338,2023-04-02 16:39:22,1,272
339,2023-08-01 04:03:48,1,135
340,2023-02-26 06:11:28,1,340
341,2023-02-15 19:37:41,1,17
342,2023-01-29 02:04:33,1,45
343,2023-08-07 07:36:52,1,22
344,2023-08-14 21:36:22,1,313
345,2023-04-04 11:19:28,1,452
346,2023-01-12 21:57:22,1,188
347,2023-03-18 14:50:19,1,369
348,2023-05-01 21:12:02,1,314
349,2023-07-10 15:45:48,1,289
350,2023-06-24 21:22:55,1,411
351,2023-06-26 18:21:00,1,209
352,2023-02-17 18:55:30,1,313
353,2023-12-16 14:59:02,1,21
354,2023-01-16 10:09:17,1,344
355,2023-10-31 14:21:02,1,258
356,2023-05-24 02:15:47,1,140
357,2023-05-04 10:40:05,1,284
358,2023-07-11 11:34:24,1,468
359,2023-02-05 08:42:28,1,18
360,2023-07-01 12:59:12,1,160
361,2023-05-14 14:16:40,1,252
362,2023-03-24 17:21:24,1,158
363,2023-01-27 10:07:59,1,141
364,2023-06-10 11:08:11,1,17
365,2023-04-08 18:19:10,1,175
366,2023-08-03 18:48:29,1,132
367,2023-03-12 19:19:43,1,157
368,2023-01-31 06:27:21,1,475
369,2023-07-18 22:51:30,1,318
370,2023-06-02 21:22:17,1,341
371,2023-10-12 00:00:04,1,357
372,2023-07-24 19:41:29,1,395
373,2023-04-03 07:09:25,1,280
374,2023-03-05 20:07:12,1,176
375,2023-12-11 19:37:27,1,218
376,2023-05-10 17:18:07,1,13
377,2023-07-07 16:54:05,1,417
378,2023-12-23 19:48:22,1,252
379,2023-09-25 20:22:21,1,57
380,2023-08-16 23:25:05,1,465
381,2023-03-21 01:37:52,1,428
382,2023-10-27 15:44:51,1,303
383,2023-10-13 11:54:59,1,430
384,2023-03-01 08:38:27,1,132
385,2023-11-08 17:21:52,1,97
386,2023-04-19 18:47:38,1,290
387,2023-04-06 21:00:27,1,394
388,2023-02-03 11:51:30,1,396
389,2023-01-25 19:09:50,1,84
390,2023-01-17 06:20:22,1,499
391,2023-07-11 23:58:15,1,468
392,2023-10-23 20:05:29,1,140
393,2023-03-28 10:51:28,1,343
394,2023-10-03 15:33:43,1,132
395,2023-03-26 15:28:49,1,101
396,2023-10-28 13:47:17,1,103
397,2023-08-17 18:57:07,1,33
398,2023-08-21 21:28:16,1,299
399,2023-09-15 13:31:51,1,397
400,2023-09-18 08:03:24,1,440
401,2023-12-27 10:13:20,1,355
402,2023-03-06 13:47:58,1,387
403,2023-01-12 13:36:58,1,312
404,2023-11-11 04:54:34,1,452
405,2023-12-07 06:28:11,1,106
406,2023-07-11 17:26:05,1,45
407,2023-03-16 08:18:27,1,467
408,2023-03-01 22:46:34,1,216
409,2023-05-07 04:59:01,1,54
410,2023-10-28 18:44:39,1,164
411,2023-03-21 19:56:35,1,2
412,2023-08-05 07:06:03,1,494
413,2023-04-09 04:20:18,1,493
414,2023-07-18 23:58:15,1,335
415,2023-08-02 08:13:24,1,362
416,2023-09-26 07:04:20,1,203
417,2023-12-05 11:06:57,1,196
418,2023-07-17 00:52:03,1,86
419,2023-11-04 07:47:24,1,239
420,2023-05-11 03:55:06,1,237
421,2023-04-05 23:02:19,1,11
422,2023-01-27 13:14:14,1,222
423,2023-05-22 21:24:19,1,147
424,2023-09-29 03:14:45,1,163
425,2023-06-09 07:35:30,1,148
426,2023-04-13 07:17:07,1,347
427,2023-05-06 21:08:40,1,381
428,2023-01-26 10:31:25,1,23
429,2023-01-21 07:31:37,1,467
430,2023-11-28 04:34:04,1,7
431,2023-09-01 15:27:28,1,414
432,2023-03-03 21:53:33,1,429
433,2023-12-03 01:51:01,1,361
434,2023-04-13 12:42:46,1,325
435,2023-03-18 19:35:32,1,443
436,2023-03-15 14:38:58,1,168
437,2023-06-21 13:35:43,1,437
438,2023-06-09 23:08:34,1,199
439,2023-02-04 20:03:54,1,127
440,2023-07-14 22:57:24,1,184
441,2023-11-13 12:34:56,1,184
442,2023-12-30 02:17:31,1,491
443,2023-07-22 02:53:40,1,201
444,2023-07-16 02:58:29,1,311
445,2023-03-30 05:36:01,1,68
446,2023-07-18 04:22:50,1,475
447,2023-10-10 07:23:26,1,311
448,2023-09-18 22:06:51,1,28
449,2023-01-08 15:17:26,1,48
450,2023-08-29 08:53:12,1,376
451,2023-12-26 11:46:07,1,234
452,2023-10-27 17:12:54,1,267
453,2023-09-24 22:22:20,1,388
454,2023-12-16 18:26:59,1,4
455,2023-07-14 03:16:56,1,342
456,2023-10-10 02:21:34,1,252
457,2023-04-13 14:11:38,1,336
458,2023-03-28 00:35:17,1,50
459,2023-11-10 08:53:49,1,213
460,2023-03-04 09:51:13,1,312
461,2023-08-07 02:22:11,1,73
462,2023-07-26 04:01:21,1,138
463,2023-12-23 23:29:47,1,325
464,2023-09-16 00:21:58,1,148
465,2023-02-12 23:27:41,1,91
466,2023-07-28 05:28:26,1,362
467,2023-10-22 02:02:19,1,283
468,2023-11-16 07:08:02,1,380
469,2023-11-30 15:45:08,1,220
470,2023-07-23 03:52:43,1,205
471,2023-09-16 05:46:07,1,53
472,2023-06-25 03:06:34,1,220
473,2023-01-06 22:30:08,1,386
474,2023-06-02 06:00:50,1,339
475,2023-07-28 08:19:35,1,316
476,2023-11-27 06:04:27,1,147
477,2023-10-20 15:03:12,1,337
478,2023-08-06 06:53:59,1,28
479,2023-11-26 00:27:35,1,193
480,2023-04-23 08:00:11,1,258
481,2023-12-10 12:02:40,1,242
482,2023-09-05 10:16:02,1,209
483,2023-02-18 01:48:13,1,391
484,2023-03-22 16:06:52,1,235
485,2023-01-19 23:48:58,1,389
486,2023-06-18 05:13:56,1,301
487,2023-07-08 16:36:52,1,98
488,2023-07-14 17:05:21,1,257
489,2023-03-13 11:03:28,1,48
490,2023-12-28 09:31:19,1,380
491,2023-03-03 15:07:18,1,485
492,2023-05-19 00:39:17,1,249
493,2023-03-21 14:24:31,1,226
494,2023-07-29 23:05:55,1,293
495,2023-09-20 11:27:53,1,344
496,2023-03-21 10:25:24,1,58
497,2023-11-12 08:32:50,1,334
498,2023-10-09 01:44:22,1,186
499,2023-09-10 12:59:51,1,391
500,2023-01-12 02:42:25,1,29
501,2023-12-18 10:11:09,1,166
